objectID,department,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,score_set_4_neutral_control,mean_value_score
53408,Asian Art,White Plum Blossoms and Moon,Itō Jakuchū,unknown,18th c. CE,drawing_paper,468,624,0.75,-0.0016302677104249597,-0.0044974712654948235,-0.31783968210220337,-0.0034018224105238914,-0.08184231087216176
53439,Asian Art,Women on a Bridge Tossing Fans into a River,,unknown,16th c. CE,painting,598,279,2.14,-0.005295530892908573,0.07423587143421173,-0.06613890826702118,0.060949452221393585,0.01593772112391889
53449,Asian Art,Six Jewel Rivers from Various Provinces,Utagawa Hiroshige,unknown,19th c. CE,drawing_paper,469,625,0.75,-0.0296243317425251,0.4544883966445923,-0.038583412766456604,0.42732611298561096,0.20340169128030539
53429,Asian Art,Cherry Blossom Viewing at Itsukushima and Yoshino,,unknown,16th c. CE,painting,599,285,2.1,-0.013706456869840622,0.01764257252216339,-0.10669109970331192,-0.014988519251346588,-0.029435875825583935
53241,Asian Art,Willows and Bridge,,unknown,16th c. CE,painting,599,296,2.02,-0.035176753997802734,0.25965338945388794,-0.02378642000257969,0.15065449476242065,0.08783617755398154
36131,Asian Art,Landscapes with poems,Gong Xian,unknown,17th c. CE,other,600,415,1.45,-0.05705646425485611,0.14836040139198303,-0.016794439405202866,0.034786656498909,0.027324038557708263
76084,Asian Art,The Bodhisattva Jizō,Intan,unknown,13th c. CE,other,468,624,0.75,-0.0002256912994198501,0.011043068021535873,-0.6108621954917908,0.010044701397418976,-0.14750002934306394
53162,Asian Art,Tobatsu Bishamonten,,unknown,8th c. CE,other,468,624,0.75,-0.0007274749223142862,0.024300120770931244,-0.607825756072998,0.022994916886091232,-0.14031454833457246
39668,Asian Art,"Old Trees, Level Distance",Guo Xi,unknown,11th c. CE,drawing_paper,600,320,1.88,-0.011773776262998581,0.01480364240705967,-0.10673361271619797,-0.024483103305101395,-0.03204671246930957
53187,Asian Art,Kasuga Deer Mandala (Kasuga shika mandara zu),,unknown,13th c. CE,other,468,624,0.75,-0.005216589197516441,0.09171798080205917,-0.20303422212600708,0.039800163358449936,-0.019183166790753603
57206,Asian Art,Flower Baskets and Farmer's Hat,Shibata Zeshin,unknown,19th c. CE,drawing_paper,471,624,0.75,-0.012795286253094673,0.006368361413478851,-0.18750755488872528,-0.06824401021003723,-0.06554462248459458
37904,Asian Art,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,,unknown,17th c. CE,drawing_paper,600,310,1.94,-0.004549328237771988,0.017316944897174835,-0.32557469606399536,0.0017952676862478256,-0.07775295292958617
54791,Asian Art,Amida Manifesting in the Dharma-body of Expedient Means,,unknown,17th c. CE,drawing_paper,285,625,0.46,-0.0020072655752301216,0.003728345036506653,-0.4497450590133667,-0.012180270627140999,-0.11505106254480779
40080,Asian Art,Fragrant Snow at Broken Bridge,Wang Mian,unknown,13th c. CE,drawing_paper,332,624,0.53,-0.012974350713193417,0.010395320132374763,-0.11868416517972946,-0.032287679612636566,-0.03838771884329617
53458,Asian Art,Lingering Rain over Half the Village,Urakami (Uragami) Gyokudō,unknown,17th c. CE,drawing_paper,600,450,1.33,-0.0058706291019916534,0.014785008504986763,-0.27542179822921753,-0.008289294317364693,-0.06869917828589678
53167,Asian Art,Flying Apsaras (Hiten),,unknown,9th c. CE,other,576,625,0.92,-0.0010781995952129364,0.014523014426231384,-0.819188117980957,0.009691253304481506,-0.19901301246136427
888663,Asian Art,Handscroll of Ten Homoerotic (Nanshoku) Scenes,Miyagawa Chōshun 宮川長春,unknown,17th c. CE,drawing_paper,600,403,1.49,0.004053761251270771,0.01367677841335535,-0.20433638989925385,-0.02231357805430889,-0.052229857072234154
36436,Asian Art,Landscapes,Zhang Feng,unknown,17th c. CE,drawing_paper,600,406,1.48,-0.028979036957025528,0.040589578449726105,-0.005661908537149429,-0.031695254147052765,-0.006436655297875404
44634,Asian Art,Drunken Asaina,Katsushika Hokusai,unknown,18th c. CE,drawing_paper,600,450,1.33,-0.0019456641748547554,0.014304581098258495,-0.6348971128463745,0.0028723618015646935,-0.15491645853035152
49467,Asian Art,Cat and Butterfly,Xugu (Zhu Huairen),unknown,19th c. CE,drawing_paper,374,624,0.6,-0.005781310144811869,0.0023937011137604713,-0.314311146736145,-0.03671451658010483,-0.08860331808682531
53427,Asian Art,Six Jewel Rivers,Sakai Ōho,unknown,19th c. CE,drawing_paper,599,335,1.79,-0.002935892902314663,0.01845691353082657,-0.0614757239818573,0.0030854642391204834,-0.010717309778556228
752005,Asian Art,"Welcoming Descent of Amida, the Buddha of Infinite Light, and His Holy Retinue",Unidentified artist,unknown,14th c. CE,drawing_paper,358,625,0.57,-0.00299259927123785,0.036300044506788254,-0.3329782783985138,0.024556173011660576,-0.0687786650378257
59025,Asian Art,Pavilion amongst Wintry Trees after Ni Zan,Qi Zhijia,unknown,17th c. CE,drawing_paper,290,623,0.47,-0.01025601476430893,-0.0008592866361141205,-0.12946683168411255,-0.015337381511926651,-0.03897987864911556
860963,Asian Art,Mending clothes by daylight,Unidentified artist,unknown,13th c. CE,drawing_paper,468,624,0.75,-0.011476192623376846,0.0651576891541481,-0.19300226867198944,-0.012587212026119232,-0.037976996041834354
41193,Asian Art,Crows in Old Trees,Luo Zhichuan,unknown,13th c. CE,drawing_paper,443,624,0.71,-0.009173845872282982,0.0377165824174881,-0.12263205647468567,-0.007526028901338577,-0.025403837207704782
663886,Asian Art,Portrait of Yinyuan Longqi (Ingen Ryūki),unidentified artist,unknown,17th c. CE,drawing_paper,310,623,0.5,-0.0013794824481010437,0.004945460706949234,-0.11040879786014557,-0.03337233141064644,-0.035053787752985954
49156,Asian Art,"The Kangxi Emperor's Southern Inspection Tour, Scroll Three: Ji'nan to Mount Tai",Wang Hui,unknown,17th c. CE,drawing_paper,599,274,2.19,-0.003329940140247345,0.0020787278190255165,-0.018816789612174034,-0.022334560751914978,-0.01060064067132771
57363,Asian Art,Page of a Pilgrim’s Visiting Album,,unknown,18th c. CE,drawing_paper,386,624,0.62,-0.0004169149906374514,0.0037361360155045986,-0.20423434674739838,-0.006665038876235485,-0.05189504114969168
49177,Asian Art,Outing to Zhang Gong's Grotto,Shitao (Zhu Ruoji),unknown,17th c. CE,drawing_paper,599,397,1.51,-0.006562225986272097,-0.007256710901856422,-0.008245937526226044,-0.002485772594809532,-0.006137661752291024
