objectID,source_image_url,image_status,model
322610,https://images.metmuseum.org/CRDImages/an/web-large/DP375419.jpg,included,OpenCLIP_L14
325874,https://images.metmuseum.org/CRDImages/an/web-large/DP115146.jpg,included,OpenCLIP_L14
309385,https://images.metmuseum.org/CRDImages/ao/web-large/DP102151.jpg,included,OpenCLIP_L14
325995,https://images.metmuseum.org/CRDImages/an/web-large/vs69_24_38.jpg,included,OpenCLIP_L14
329072,https://images.metmuseum.org/CRDImages/an/web-large/DP-23786-001.jpg,included,OpenCLIP_L14
317877,https://images.metmuseum.org/CRDImages/ao/web-large/DP100984.jpg,included,OpenCLIP_L14
13576,https://images.metmuseum.org/CRDImages/ad/web-large/DT823.jpg,included,OpenCLIP_L14
323710,https://images.metmuseum.org/CRDImages/an/web-large/ME39_60_2.jpg,included,OpenCLIP_L14
324739,https://images.metmuseum.org/CRDImages/an/web-large/DP110622.jpg,included,OpenCLIP_L14
323709,https://images.metmuseum.org/CRDImages/an/web-large/DP-25534-001.jpg,included,OpenCLIP_L14
322611,https://images.metmuseum.org/CRDImages/an/web-large/DP375420.jpg,included,OpenCLIP_L14
13638,https://images.metmuseum.org/CRDImages/ad/web-large/TP563.jpg,included,OpenCLIP_L14
323794,https://images.metmuseum.org/CRDImages/an/web-large/ME48_98_11.jpg,included,OpenCLIP_L14
329076,https://images.metmuseum.org/CRDImages/an/web-large/1982.5.jpg,included,OpenCLIP_L14
22912,https://images.metmuseum.org/CRDImages/aa/web-large/DT11928.jpg,included,OpenCLIP_L14
897907,https://images.metmuseum.org/CRDImages/ad/web-large/DP-29207-001.jpg,included,OpenCLIP_L14
323944,https://images.metmuseum.org/CRDImages/an/web-large/ME43_89_2.jpg,included,OpenCLIP_L14
322890,https://images.metmuseum.org/CRDImages/an/web-large/DP110463.jpg,included,OpenCLIP_L14
35388,https://images.metmuseum.org/CRDImages/aa/web-large/LC-L_2008_32_1-004-Edit.jpg,included,OpenCLIP_L14
325818,https://images.metmuseum.org/CRDImages/an/web-large/DP-41780-001.jpg,included,OpenCLIP_L14
329073,https://images.metmuseum.org/CRDImages/an/web-large/DT867.jpg,included,OpenCLIP_L14
788188,https://images.metmuseum.org/CRDImages/aa/web-large/DP-17928-001.jpg,included,OpenCLIP_L14
325081,https://images.metmuseum.org/CRDImages/an/web-large/DP110664.jpg,included,OpenCLIP_L14
325354,https://images.metmuseum.org/CRDImages/an/web-large/DP-38939-001.jpg,included,OpenCLIP_L14
23944,https://images.metmuseum.org/CRDImages/aa/web-large/DP-12881-007.jpg,included,OpenCLIP_L14
325564,https://images.metmuseum.org/CRDImages/an/web-large/DP-38942-001.jpg,included,OpenCLIP_L14
325355,https://images.metmuseum.org/CRDImages/an/web-large/DP110684.jpg,included,OpenCLIP_L14
24007,https://images.metmuseum.org/CRDImages/aa/web-large/DP147307.jpg,included,OpenCLIP_L14
13640,https://images.metmuseum.org/CRDImages/ad/web-large/DT5097.jpg,included,OpenCLIP_L14
324381,https://images.metmuseum.org/CRDImages/an/web-large/DP110659.jpg,included,OpenCLIP_L14
781871,https://images.metmuseum.org/CRDImages/an/web-large/TR_18774E.jpg,included,OpenCLIP_L14
788195,https://images.metmuseum.org/CRDImages/aa/web-large/DP-18814-001.jpg,included,OpenCLIP_L14
13565,https://images.metmuseum.org/CRDImages/ad/web-large/DT11600.jpg,included,OpenCLIP_L14
325348,https://images.metmuseum.org/CRDImages/an/web-large/DP110677.jpg,included,OpenCLIP_L14
814650,https://images.metmuseum.org/CRDImages/ad/web-large/DP-23405-001.jpg,included,OpenCLIP_L14
891658,https://images.metmuseum.org/CRDImages/an/web-large/DP-33406-001.jpg,included,OpenCLIP_L14
788174,https://images.metmuseum.org/CRDImages/aa/web-large/DP-19201-002.jpg,included,OpenCLIP_L14
