objectID,department,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,score_set_4_neutral_control,mean_value_score
324199,Ancient West Asian Art,Fan or fly-whisk handle in the form of four female figures,,unknown,8th c. BCE,other,599,620,0.97,7.060682037263177e-06,0.00032711384119465947,-0.46149930357933044,-0.008357413113117218,-0.11738063554230393
322354,Ancient West Asian Art,Drachm,,unknown,1th c. BCE,other,600,600,1.0,-0.00012399903789628297,0.015204386785626411,-0.24683791399002075,-0.1480020433664322,-0.0949398924021807
325572,Ancient West Asian Art,Ivory fragment,,unknown,9th c. BCE,other,600,571,1.05,-8.137829718180001e-05,0.00048816949129104614,-0.03750784695148468,-0.03130314499139786,-0.017101050187193323
327376,Ancient West Asian Art,Sherd,,unknown,56th c. BCE,other,521,624,0.83,-0.00015482844901271164,0.0001958610664587468,-0.0018870049389079213,-0.005142286419868469,-0.0017470646853325889
327685,Ancient West Asian Art,Cylinder seal and modern impression: winged horse with claws and horns,,unknown,14th c. BCE,other,599,449,1.33,7.188371091615409e-05,0.14482097327709198,-0.0043302616104483604,0.11191041022539139,0.06311825140073779
324383,Ancient West Asian Art,Plaque fragment,,unknown,8th c. BCE,other,575,624,0.92,-2.729487050601165e-06,0.0006645201938226819,-0.07639531046152115,-0.026701880618929863,-0.025608850093419733
322356,Ancient West Asian Art,Tetradrachm,,unknown,1th c. CE,other,600,600,1.0,-4.363989137345925e-05,0.08232187479734421,-0.04033419489860535,-0.2568053901195526,-0.0537153375280468
853449,The American Wing,Portrait of Sor Juana de Nuestra Señora de Guadalupe,Domingo Ortiz,male,18th c. CE,painting,510,624,0.82,0.10841166228055954,0.11476235091686249,0.00591827230527997,-0.26983535289764404,-0.010185766848735511
4895,The American Wing,Vase,M. Louise McLaughlin,female,20th c. CE,other,468,624,0.75,-0.00015966591308824718,0.013576935976743698,-0.7650545835494995,-0.018205393105745316,-0.19246067664789734
324751,Ancient West Asian Art,Border strip,,unknown,9th c. BCE,other,599,484,1.24,-7.84898475103546e-06,0.004178997594863176,-0.3650472164154053,-0.03665689006447792,-0.09938323946744276
322973,Ancient West Asian Art,Plate with king hunting rams,,unknown,5th c. CE,other,599,589,1.02,-0.0004948324058204889,0.0073448834009468555,-0.060550350695848465,-0.07172326743602753,-0.031355891784187406
322357,Ancient West Asian Art,Drachm,,unknown,1th c. CE,other,600,600,1.0,-3.93615810025949e-05,0.01120452769100666,-0.3582229018211365,-0.058070890605449677,-0.10128215657914552
324747,Ancient West Asian Art,Plaque fragment,,unknown,8th c. BCE,other,599,487,1.23,-1.5716062762294314e-06,0.00014156820543576032,-0.35410964488983154,-0.012159746140241623,-0.09153234860772841
323943,Ancient West Asian Art,Jug in the form of a recumbent bull,,unknown,7th c. BCE,other,600,410,1.46,-0.0006116083241067827,0.00018186306988354772,-0.07837558537721634,-0.023292411118745804,-0.025524435437546344
328186,Ancient West Asian Art,Plate with reclining zebu,,unknown,23th c. BCE,other,544,624,0.87,-0.00022196886129677296,0.0018573433626443148,-0.009261904284358025,-0.22194033861160278,-0.057391717098653316
324745,Ancient West Asian Art,Border strip,,unknown,9th c. BCE,other,600,510,1.18,-4.8401878302684054e-05,0.004974032752215862,-0.25211256742477417,-0.03197646513581276,-0.06979085042166844
326455,Ancient West Asian Art,Bulla,,unknown,2th c. BCE,other,599,455,1.32,-8.505385267199017e-06,4.9363243306288496e-05,-0.001432394958101213,-0.05154314637184143,-0.013233670867975889
324749,Ancient West Asian Art,Border strip,,unknown,9th c. BCE,other,600,472,1.27,-3.7334712033043616e-06,0.0005187486531212926,-0.5389982461929321,-0.031538307666778564,-0.14250538466944818
324139,Ancient West Asian Art,Jar with paired birds in panels,,unknown,16th c. BCE,other,594,625,0.95,-4.452004759514239e-06,7.728474884061143e-05,-0.03187428042292595,-0.011306138709187508,-0.01077689659700809
326457,Ancient West Asian Art,Bulla,,unknown,2th c. BCE,other,599,449,1.33,-3.77108808606863e-05,0.00032437327899970114,-0.017203934490680695,-0.06286254525184631,-0.019944954336097
325566,Ancient West Asian Art,"Furniture plaque carved in relief with a striding, ram-headed sphinx supported by two kneeling figures",,unknown,9th c. BCE,other,532,624,0.85,0.00010888084943871945,0.01046346127986908,-0.1015525534749031,-0.1640852391719818,-0.06376636262939428
329081,Ancient West Asian Art,"Proto-Cuneiform tablet with seal impressions: administrative account of barley distribution with cylinder seal impression of a male figure, hunting dogs, and boars",,unknown,31th c. BCE,other,468,624,0.75,-5.232456715020817e-06,0.0008814644534140825,-0.09950050711631775,-0.022360512986779213,-0.030246197026599475
325869,Ancient West Asian Art,"Furniture plaque carved in relief with two addorsed, ram-headed sphinxes",,unknown,9th c. BCE,other,600,348,1.72,2.866436989279464e-05,0.00820374395698309,-0.45534735918045044,-0.01233820803463459,-0.11486328972205229
327830,Ancient West Asian Art,Panel with the god Zeus/Serapis/Ohrmazd and worshiper,,unknown,2th c. CE,sculpture,595,624,0.95,-0.0028128987178206444,-0.005702666938304901,0.0010050134733319283,-0.7071066498756409,-0.17865430051460862
325584,Ancient West Asian Art,Helmet with divine figures beneath a bird with outstretched wings,,unknown,15th c. BCE,painting,599,558,1.07,4.464521407498978e-05,0.0011555480305105448,-0.0354880727827549,-0.056513212621212006,-0.022700273039845342
324599,Ancient West Asian Art,Incised furniture plaque with two ibexes flanking a stylized palmette tree,,unknown,9th c. BCE,other,600,402,1.49,4.484325472731143e-05,0.0036591431125998497,-0.056410398334264755,-0.43098002672195435,-0.12092160967222298
324291,Ancient West Asian Art,Vessel terminating in the forepart of a fantastic leonine creature,,unknown,5th c. BCE,other,600,450,1.33,-2.7291995138511993e-05,0.00015850132331252098,-0.5268603563308716,-0.03873428702354431,-0.14136585850656047
325571,Ancient West Asian Art,Openwork furniture plaque with the head of a feline,,unknown,9th c. BCE,other,599,543,1.1,-1.2107420843676664e-08,0.00018528320651967078,-0.1681414395570755,-0.014161104336380959,-0.04552931819858941
326893,Ancient West Asian Art,Openwork stamp seal: figure holding snakes,,unknown,23th c. BCE,other,491,625,0.79,-0.0061316657811403275,0.000676431751344353,-0.6093985438346863,-0.09956066310405731,-0.1786036102421349
323525,Ancient West Asian Art,Furniture plaque: hawk,,unknown,18th c. BCE,other,599,375,1.6,-5.829525616718456e-05,0.0022639853414148092,-0.1052875816822052,-0.023180315271019936,-0.03156555171699438
325838,Ancient West Asian Art,Bowl,,unknown,4th c. BCE,other,545,625,0.87,-0.00018136861035600305,0.0001740566804073751,-0.008025020360946655,-0.008188029751181602,-0.004055090510519221
327799,Ancient West Asian Art,Stamp seal,,unknown,17th c. BCE,other,600,473,1.27,-3.993333666585386e-05,0.03372928127646446,-0.23670382797718048,-0.1263207644224167,-0.08233381111494964
323588,Ancient West Asian Art,Furniture plaque: wing of a hawk,,unknown,18th c. BCE,other,599,375,1.6,-5.829525616718456e-05,0.0022639853414148092,-0.1052875816822052,-0.023180315271019936,-0.03156555171699438
12791,The American Wing,Gabriel Manigault,Jeremiah Theus,male,18th c. CE,painting,518,625,0.83,0.0068297479301691055,-0.13125824928283691,0.0015634834999218583,-0.03041529469192028,-0.03832007813616656
326456,Ancient West Asian Art,Bulla,,unknown,2th c. BCE,other,599,449,1.33,-8.974097909231205e-06,0.00011083082790719345,-0.012966996058821678,-0.06291539967060089,-0.018945134749856152
323523,Ancient West Asian Art,Furniture plaque: deer,,unknown,18th c. BCE,other,600,485,1.24,-8.876942592905834e-05,3.101421316387132e-05,-0.009099961258471012,-0.007410435937345028,-0.004142038102145307
891628,Ancient West Asian Art,Dish: The Walls and Hanging Gardens of Babylon,,unknown,19th c. CE,other,599,449,1.33,0.003383692353963852,0.03531776741147041,-0.026603668928146362,-0.2557419538497925,-0.060911040753126144
